id_aluno,idade,sexo,renda_familiar,escolaridade_mae,turno,trabalha,acesso_internet,computador_casa,transporte_escolar,distancia_escola_km,frequencia_percent,faltas,atrasos,horas_estudo_dia,participacao_aulas,atividades_entregues_percent,apoio_familiar,reprovacoes_anteriores,nota_matematica,nota_portugues,nota_ciencias,nota_humanas,media,situacao_final,split_sugerido
9213,15,F,alta,medio,Tarde,Nao,Sim,Nao,Nao,5.7,89.2,1,10,2.9,99.3,77.8,57.4,0,8.4,7.0,8.3,7.5,7.8,Aprovado,teste
9214,15,F,baixa,medio,Manha,Nao,Sim,Nao,Nao,4.2,80.6,0,8,1.6,98.7,83.3,53.4,1,5.9,6.6,10.0,8.0,7.62,Aprovado,teste
9225,15,M,media,medio,Tarde,Nao,Nao,Nao,Nao,4.6,89.5,3,0,1.9,71.4,86.6,71.1,0,7.0,7.0,9.0,7.1,7.52,Aprovado,teste
9229,17,F,media,medio,Tarde,Nao,Sim,Nao,Sim,9.5,86.5,13,3,2.4,54.3,79.2,65.9,1,5.2,3.9,6.2,6.8,5.52,Reprovado,teste
9230,15,F,media,medio,Noite,Nao,Sim,Nao,Sim,4.6,82.2,16,5,2.9,71.5,,65.8,0,8.5,7.4,7.1,8.9,7.98,Aprovado,teste
9231,17,F,media,superior,Manha,Nao,Nao,Nao,Nao,1.7,84.4,11,0,1.1,90.3,87.1,67.8,0,7.0,7.5,7.2,5.3,6.75,Aprovado,teste
9235,16,F,baixa,medio,Tarde,Nao,Nao,Nao,Nao,1.5,96.9,0,2,1.9,71.6,89.6,51.1,0,8.3,9.3,9.1,8.1,8.7,Aprovado,teste
9243,17,F,alta,medio,Tarde,Nao,Nao,Nao,Nao,5.2,94.9,7,4,1.1,84.5,75.6,93.3,0,6.1,7.6,7.2,8.4,7.32,Aprovado,teste
9249,16,F,media,fundamental,Manha,Nao,Sim,Nao,Nao,0.4,93.9,13,6,2.2,73.0,66.6,78.4,0,6.7,8.8,7.6,7.0,7.52,Aprovado,teste
9259,15,F,media,fundamental,Tarde,Sim,Nao,Sim,Nao,3.2,79.0,0,2,2.2,92.6,85.3,70.4,0,5.7,6.5,7.3,7.6,6.78,Aprovado,teste
9270,16,F,baixa,fundamental,Noite,Sim,Sim,Sim,Nao,8.7,52.9,21,17,0.6,66.7,50.4,47.3,1,6.4,6.9,4.9,6.7,6.22,Reprovado,teste
9276,15,M,media,fundamental,Tarde,Sim,Sim,Nao,Sim,4.2,65.1,13,6,0.5,83.1,85.1,77.1,0,7.2,7.1,7.0,7.6,7.22,Aprovado,teste
9279,15,M,baixa,fundamental,Tarde,Nao,Nao,Sim,Nao,3.7,88.3,12,9,2.4,86.5,69.5,67.7,1,6.9,9.4,6.3,8.0,7.65,Aprovado,teste
9297,14,F,media,medio,Manha,Nao,Sim,Nao,Sim,6.8,72.6,3,4,3.0,74.9,88.7,87.9,0,7.6,7.1,7.0,7.8,7.38,Aprovado,teste
9305,16,M,media,superior,Tarde,Nao,Sim,Sim,Nao,4.6,78.2,6,1,1.4,64.0,75.7,93.8,2,9.9,9.2,8.1,7.8,8.75,Aprovado,teste
9306,17,F,baixa,fundamental,Noite,Sim,Nao,Nao,Nao,0.9,90.8,5,7,2.5,67.5,100.0,82.8,0,5.1,7.0,8.0,6.2,6.58,Aprovado,teste
9325,16,F,media,fundamental,Manha,Nao,Sim,Sim,Nao,4.2,81.6,6,10,1.6,73.4,84.9,50.8,0,6.0,9.8,7.2,7.9,7.72,Aprovado,teste
9328,15,M,media,medio,Noite,Sim,Sim,Sim,Nao,0.6,74.1,7,12,2.0,77.8,82.0,57.0,1,8.6,7.7,6.9,8.5,7.93,Aprovado,teste
9329,15,F,media,medio,Noite,Nao,Sim,Nao,Sim,2.4,78.2,3,1,1.8,90.5,87.5,78.5,0,7.7,8.1,8.9,8.4,8.28,Aprovado,teste
9334,15,M,media,fundamental,Tarde,Sim,Sim,Nao,Nao,3.6,74.0,11,4,1.8,87.8,82.1,75.2,0,7.5,8.6,7.2,7.9,7.8,Reprovado,teste
9336,16,M,baixa,fundamental,Tarde,Nao,Sim,Sim,Sim,4.8,55.2,25,10,1.0,42.6,77.5,59.4,0,5.9,4.1,4.8,3.7,4.62,Reprovado,teste
9337,17,F,alta,superior,Manha,Nao,Sim,Sim,Nao,0.2,76.5,0,3,2.2,100.0,100.0,55.4,0,6.6,7.8,8.4,7.9,7.67,Aprovado,teste
9338,13,F,baixa,superior,Manha,Nao,Sim,Sim,Sim,3.5,85.3,5,0,3.1,80.8,78.3,67.3,0,6.5,5.7,8.1,7.5,6.95,Aprovado,teste
9349,17,F,media,medio,Tarde,Sim,Nao,Nao,Nao,5.6,66.2,22,10,0.8,61.3,79.3,46.7,1,8.4,6.1,4.8,8.5,6.95,Reprovado,teste
9353,14,M,baixa,medio,Noite,Sim,Sim,Nao,Nao,4.2,96.4,9,8,1.2,89.5,97.1,52.6,0,7.1,6.4,8.5,8.8,7.7,Aprovado,teste
9373,17,M,baixa,medio,Noite,Sim,Sim,Sim,Nao,8.1,85.9,25,15,2.2,72.6,60.7,49.1,0,5.1,4.2,6.6,5.6,5.38,Reprovado,teste
9392,15,M,alta,medio,Manha,Sim,Nao,Sim,Nao,8.8,89.1,15,5,2.0,26.0,44.7,60.3,0,3.7,5.9,4.7,5.9,5.05,Reprovado,teste
9396,15,F,media,fundamental,Tarde,Nao,Sim,Sim,Nao,6.0,64.7,9,17,0.0,71.1,38.8,79.5,0,6.1,6.7,6.3,5.5,6.15,Reprovado,teste
9414,17,F,media,fundamental,Manha,Sim,Sim,Sim,Sim,6.5,76.7,17,3,0.2,70.1,87.2,75.3,2,6.0,5.4,6.9,5.0,5.82,Reprovado,teste
9416,14,M,baixa,medio,Tarde,Nao,Sim,Sim,Nao,0.2,79.7,15,5,2.5,83.7,87.4,46.6,0,7.6,7.9,5.5,6.1,6.78,Aprovado,teste
9431,14,M,media,fundamental,Manha,Nao,Sim,Sim,Sim,5.5,82.9,11,2,2.0,87.9,85.5,56.8,0,7.9,7.0,5.6,8.2,7.18,Aprovado,teste
9432,17,M,media,fundamental,Manha,Nao,Sim,Sim,Nao,1.2,89.3,15,9,1.3,100.0,75.2,51.0,0,7.9,6.6,6.9,6.8,7.05,Aprovado,teste
9444,17,M,baixa,medio,Noite,Nao,Nao,Nao,Nao,2.1,78.3,4,7,0.5,77.8,90.8,46.5,0,5.7,7.3,4.8,9.6,6.85,Aprovado,teste
9450,17,F,media,fundamental,Manha,Nao,Sim,Nao,Sim,4.4,91.3,12,8,2.1,96.0,57.2,61.6,0,6.4,7.5,5.6,7.1,6.65,Aprovado,teste
9451,16,F,baixa,fundamental,Noite,Sim,Sim,Nao,Sim,4.1,71.7,8,10,0.9,73.5,39.3,57.0,1,4.4,4.2,4.2,6.3,4.78,Reprovado,teste
9452,14,F,media,fundamental,Manha,Nao,Sim,Sim,Nao,3.8,85.6,10,7,2.2,88.4,98.0,79.9,0,6.9,7.0,9.1,6.0,7.25,Aprovado,teste
9463,15,F,baixa,medio,Tarde,Nao,Sim,Sim,Sim,4.9,84.5,14,4,2.3,81.3,69.0,82.0,0,7.5,6.4,5.2,7.6,6.68,Aprovado,teste
9464,13,M,baixa,medio,Manha,Nao,Sim,Sim,Nao,5.3,79.9,4,12,3.0,74.2,70.9,89.7,0,7.0,6.7,6.3,7.4,6.85,Aprovado,teste
9468,16,M,media,medio,Manha,Sim,Nao,Sim,Nao,1.2,85.8,7,6,2.9,77.1,89.7,76.5,0,9.7,6.9,8.0,6.4,7.75,Aprovado,teste
9470,17,F,baixa,superior,Tarde,Nao,Sim,Sim,Nao,4.4,87.2,5,9,2.9,93.5,78.6,65.3,0,7.3,6.7,6.0,8.3,7.08,Aprovado,teste
9476,17,F,media,medio,Tarde,Nao,Sim,Sim,Sim,11.4,73.2,17,25,0.4,69.4,72.9,25.2,1,6.4,4.8,7.8,6.5,6.38,Reprovado,teste
9478,18,F,baixa,medio,Tarde,Nao,Sim,Sim,Nao,5.2,52.7,25,9,0.9,75.9,56.0,72.1,1,5.7,5.0,6.8,6.6,6.02,Reprovado,teste
9486,13,M,baixa,fundamental,Manha,Nao,Sim,Sim,Sim,2.1,80.6,14,3,2.6,94.1,76.0,97.0,0,7.1,8.1,10.0,7.7,8.22,Aprovado,teste
9491,16,F,alta,medio,Tarde,Nao,Sim,Sim,Sim,6.4,79.7,6,6,3.3,84.9,85.7,81.0,1,8.5,5.8,7.7,8.1,7.52,Aprovado,teste
9496,14,F,alta,fundamental,Manha,Nao,Sim,Sim,Sim,4.5,78.0,13,4,2.8,99.5,81.5,73.7,0,7.6,9.1,7.8,7.1,7.9,Aprovado,teste
9507,16,F,baixa,fundamental,Noite,Nao,Sim,Nao,Sim,3.5,76.7,12,0,2.1,73.9,85.4,53.1,0,8.1,7.8,6.5,7.2,7.4,Aprovado,teste
9519,18,F,alta,superior,Manha,Sim,Sim,Nao,Sim,2.7,89.8,12,4,2.5,59.3,89.2,77.4,2,7.2,7.0,7.3,7.5,7.25,Aprovado,teste
9522,16,M,alta,superior,Noite,Nao,Sim,Nao,Nao,5.6,80.1,2,10,2.6,83.2,86.2,71.0,1,9.2,8.4,7.6,8.9,8.52,Aprovado,teste
9524,15,M,baixa,medio,Noite,Sim,Sim,Sim,Sim,2.6,94.3,6,4,2.3,81.5,73.8,76.3,0,6.5,7.5,4.7,7.1,6.45,Aprovado,teste
9533,16,M,baixa,fundamental,Manha,Sim,Nao,Nao,Sim,5.8,84.1,20,12,2.4,24.3,57.7,41.5,0,3.9,4.8,5.2,5.6,4.88,Reprovado,teste
9540,17,F,media,superior,Noite,Nao,Nao,Sim,Sim,4.1,80.3,8,2,2.2,80.7,79.5,60.1,0,8.1,10.0,7.0,6.7,7.95,Reprovado,teste
9544,17,F,media,superior,Manha,Nao,Nao,Sim,Nao,5.1,92.5,5,0,2.7,78.4,100.0,77.5,1,6.7,5.9,7.2,8.0,6.95,Aprovado,teste
9567,16,M,media,medio,Noite,Nao,Sim,Nao,Sim,4.0,90.8,16,2,1.8,95.7,78.0,46.8,0,6.6,6.9,9.2,8.8,7.88,Aprovado,teste
9572,16,F,media,medio,Tarde,Nao,Sim,Nao,Sim,0.5,61.5,18,6,1.1,82.1,37.8,100.0,0,5.2,5.7,4.1,5.2,5.05,Reprovado,teste
9582,15,M,media,medio,Noite,Nao,Sim,Sim,Sim,4.2,83.4,13,7,3.2,78.1,57.5,79.8,0,7.9,8.1,7.9,7.7,7.9,Aprovado,teste
9585,18,F,baixa,medio,Noite,Nao,Sim,Sim,Nao,5.2,86.3,19,25,1.4,63.8,64.7,,0,5.2,6.8,4.1,4.0,5.03,Reprovado,teste
9591,18,F,media,medio,Manha,Sim,Nao,Sim,Nao,5.3,75.2,15,16,2.9,47.5,56.0,23.8,1,4.9,5.1,4.7,5.3,5.0,Reprovado,teste
9593,16,F,media,fundamental,Noite,Nao,Sim,Sim,Nao,1.7,63.7,12,10,1.7,67.4,70.4,68.0,0,5.4,4.6,4.9,6.5,5.35,Reprovado,teste
9600,16,M,baixa,medio,Manha,Nao,Sim,Nao,Nao,4.2,79.8,4,1,2.0,96.7,96.0,78.6,0,7.7,8.8,7.8,5.4,7.43,Aprovado,teste
9610,14,F,baixa,fundamental,Tarde,Nao,Sim,Sim,Nao,3.1,80.3,5,10,3.8,94.7,79.8,76.0,0,7.1,5.6,7.5,7.2,6.85,Aprovado,teste
9615,16,F,baixa,medio,Manha,Nao,Sim,Sim,Sim,2.3,73.9,13,7,2.5,77.4,82.0,84.8,1,7.2,8.5,8.5,8.6,8.2,Aprovado,teste
9621,18,M,baixa,fundamental,Tarde,Sim,Nao,Nao,Nao,2.3,83.4,4,0,2.7,71.4,80.9,42.9,0,9.7,7.8,6.8,9.6,8.48,Aprovado,teste
9623,14,F,media,superior,Tarde,Nao,Nao,Nao,Nao,8.5,80.6,26,16,2.1,56.3,73.1,65.0,0,6.6,5.0,5.9,3.7,5.3,Reprovado,teste
9625,18,M,media,fundamental,Tarde,Nao,Sim,Sim,Nao,3.0,69.7,10,13,2.6,67.8,65.8,50.1,1,2.3,6.9,3.2,6.5,4.72,Aprovado,teste
9626,18,F,media,superior,Tarde,Nao,Nao,Nao,Nao,6.2,68.1,12,16,1.1,66.8,46.1,19.8,1,6.7,4.5,5.3,5.7,5.55,Aprovado,teste
9627,16,F,media,medio,Tarde,Nao,Sim,Sim,Nao,3.3,92.3,6,3,2.2,61.8,99.3,92.3,0,7.6,9.2,7.4,7.6,7.95,Reprovado,teste
9630,16,F,baixa,medio,Tarde,Nao,Sim,Nao,Nao,3.7,84.8,32,8,1.7,63.4,48.6,65.6,1,4.7,4.7,6.1,6.9,5.6,Reprovado,teste
9633,15,M,media,fundamental,Manha,Nao,Nao,Sim,Nao,0.7,80.6,6,5,2.9,73.0,91.6,100.0,1,6.8,7.7,6.8,7.3,7.15,Aprovado,teste
9640,18,M,alta,fundamental,Manha,Nao,Sim,Nao,Nao,3.1,89.8,4,5,2.4,77.2,89.9,71.9,3,6.9,8.3,6.4,6.7,7.08,Aprovado,teste
9641,15,M,media,superior,Tarde,Nao,Sim,Sim,Sim,4.1,65.9,19,10,0.8,76.6,44.4,96.2,3,4.4,5.1,4.3,8.2,5.5,Reprovado,teste
9644,17,F,baixa,fundamental,Noite,Nao,Nao,Nao,Sim,0.7,84.2,1,6,1.9,73.2,100.0,65.5,0,6.7,5.8,7.1,6.8,6.6,Aprovado,teste
9648,16,F,media,medio,Manha,Nao,Sim,Nao,Nao,3.4,64.8,8,3,1.8,80.4,85.1,54.2,1,7.7,9.6,6.5,9.4,8.3,Reprovado,teste
9649,16,F,alta,fundamental,Tarde,Nao,Sim,Sim,Nao,2.6,89.8,7,8,0.1,60.0,94.0,52.1,0,8.1,8.4,5.7,6.4,7.15,Aprovado,teste
9675,14,F,media,fundamental,Manha,Nao,Sim,Nao,Nao,2.6,66.0,9,9,2.9,89.4,84.1,79.1,0,7.6,8.6,6.6,7.5,7.57,Aprovado,teste
9680,17,F,baixa,medio,Tarde,Sim,Sim,Nao,Nao,3.1,84.7,5,3,2.4,93.4,88.9,84.8,0,7.9,8.1,6.6,7.4,7.5,Aprovado,teste
9696,16,M,media,medio,Noite,Nao,Sim,Sim,Sim,4.8,81.3,6,5,3.3,84.7,91.0,67.4,1,4.8,8.1,7.9,8.3,7.28,Aprovado,teste
9707,17,M,media,medio,Tarde,Nao,Sim,Nao,Sim,4.6,84.9,6,19,1.1,67.4,41.5,46.7,3,8.2,4.4,5.1,3.7,5.35,Reprovado,teste
9712,15,M,baixa,medio,Manha,Nao,Sim,Sim,Nao,3.8,100.0,5,0,1.5,78.4,87.3,86.0,0,9.8,7.9,7.8,8.7,8.55,Aprovado,teste
9717,17,F,baixa,medio,Manha,Nao,Sim,Sim,Nao,2.1,85.1,10,11,2.0,94.1,100.0,75.3,1,7.7,7.5,6.8,6.9,7.22,Reprovado,teste
9721,17,M,baixa,medio,Manha,Nao,Sim,Nao,Sim,10.5,81.2,28,15,1.4,67.8,43.1,86.1,2,4.8,5.5,5.4,4.6,5.08,Reprovado,teste
9729,15,M,alta,medio,Manha,Nao,Sim,Sim,Sim,5.2,78.1,6,3,2.3,100.0,84.0,60.7,1,7.8,7.6,8.7,7.3,7.85,Aprovado,teste
9740,14,M,baixa,medio,Tarde,Nao,Sim,Sim,Sim,4.1,72.9,20,8,0.8,33.1,15.6,66.0,2,3.9,5.7,3.8,6.2,4.9,Reprovado,teste
9748,16,M,media,medio,Tarde,Nao,Sim,Sim,Nao,2.5,50.6,28,4,0.6,57.3,79.0,32.6,2,4.4,6.3,5.7,5.9,5.57,Reprovado,teste
9756,16,M,baixa,fundamental,Manha,Sim,Sim,Sim,Nao,5.4,94.0,18,0,2.8,78.5,89.8,82.0,0,7.7,7.6,7.9,8.5,7.93,Aprovado,teste
9767,16,F,alta,fundamental,Tarde,Nao,Sim,Nao,Nao,1.8,84.1,4,7,2.8,68.6,87.4,76.6,0,7.7,7.0,7.3,7.9,7.48,Aprovado,teste
9789,18,M,alta,fundamental,Manha,Nao,Sim,Nao,Nao,2.6,83.0,4,6,2.4,89.8,93.1,49.3,0,8.7,6.7,8.1,7.5,7.75,Aprovado,teste
9795,16,F,baixa,medio,Manha,Nao,Nao,Sim,Nao,1.8,88.6,10,8,3.3,81.5,88.6,76.2,0,7.5,8.8,7.3,8.6,8.05,Aprovado,teste
9812,17,F,media,medio,Noite,Nao,Sim,Nao,Nao,1.7,83.9,9,9,4.7,83.6,98.6,71.8,0,9.4,4.9,8.0,8.5,7.7,Aprovado,teste
9815,16,F,media,medio,Tarde,Nao,Nao,Sim,Nao,4.1,56.7,17,10,2.9,90.5,55.9,62.1,0,2.7,4.1,3.9,6.6,4.32,Reprovado,teste
9833,18,M,media,superior,Manha,Nao,Sim,Nao,Nao,6.6,88.2,9,12,2.0,35.6,,49.5,1,4.3,4.9,5.8,7.2,5.55,Reprovado,teste
9835,19,F,baixa,medio,Manha,Nao,Nao,Nao,Sim,6.0,61.4,11,9,0.7,53.4,73.1,60.0,0,5.6,,5.7,6.7,5.62,Reprovado,teste
9860,15,M,alta,fundamental,Tarde,Nao,Sim,Sim,Sim,5.9,73.3,9,3,1.8,81.9,72.9,100.0,1,6.5,7.5,7.0,7.5,7.12,Aprovado,teste
9864,17,F,media,fundamental,Tarde,Sim,Nao,Sim,Nao,1.6,89.7,23,7,1.9,58.7,72.6,44.4,2,6.5,5.3,3.9,5.6,5.32,Reprovado,teste
9897,16,F,baixa,fundamental,Tarde,Nao,Sim,Nao,Nao,1.8,59.9,15,13,0.0,70.1,82.8,86.5,1,5.1,4.7,6.2,5.5,5.38,Reprovado,teste
9910,17,F,media,medio,Noite,Nao,Sim,Nao,Sim,4.7,67.2,27,8,0.0,32.8,88.4,53.0,2,2.6,5.4,5.1,6.7,4.95,Reprovado,teste
9913,17,F,media,medio,Noite,Nao,Sim,Sim,Nao,5.7,66.0,12,14,2.5,42.0,56.9,46.8,2,6.8,4.5,4.9,5.4,5.4,Reprovado,teste
9915,17,F,media,fundamental,Tarde,Nao,Sim,Sim,Sim,4.5,91.3,3,7,2.4,84.1,70.6,87.8,0,7.4,7.3,8.2,8.5,7.85,Aprovado,teste
9919,14,F,baixa,medio,Tarde,Nao,Nao,Nao,Nao,5.1,78.4,10,2,1.7,88.4,100.0,51.6,0,6.3,7.6,5.4,6.9,6.55,Aprovado,teste
9922,16,F,baixa,medio,Tarde,Nao,Nao,Nao,Nao,3.7,80.1,9,7,3.6,94.5,92.5,59.9,1,6.9,8.3,6.2,8.3,7.43,Aprovado,teste
9925,16,M,baixa,superior,Tarde,Nao,Nao,Sim,Nao,3.0,61.4,12,10,1.9,65.7,75.2,52.4,1,5.1,8.1,7.1,8.1,7.1,Aprovado,teste
9936,15,M,media,fundamental,Noite,Nao,Sim,Sim,Sim,5.2,71.5,6,3,3.2,68.6,90.3,76.7,0,5.9,6.5,7.0,7.9,6.82,Aprovado,teste
9944,16,M,alta,medio,Tarde,Sim,Nao,Sim,Sim,5.3,68.3,5,5,3.1,91.6,81.7,84.5,0,7.1,8.6,9.0,6.3,7.75,Aprovado,teste
9947,18,M,baixa,medio,Tarde,Sim,Sim,Sim,Sim,3.3,84.1,19,2,2.1,78.4,76.5,65.2,1,5.3,6.2,4.3,5.1,5.22,Reprovado,teste
9948,16,M,baixa,medio,Noite,Nao,Sim,Sim,Sim,6.3,70.4,17,7,3.0,64.4,84.3,59.2,0,7.2,9.9,5.8,9.4,8.08,Aprovado,teste
9955,15,F,media,medio,Tarde,Nao,Sim,Nao,Sim,9.1,92.2,24,8,1.4,48.7,59.6,35.5,0,6.7,7.3,6.4,6.2,6.65,Aprovado,teste
9962,15,M,media,superior,Tarde,Sim,Sim,Nao,Sim,6.0,67.3,13,5,3.7,100.0,85.7,75.0,0,7.5,8.3,8.1,6.8,7.68,Aprovado,teste
9963,15,F,media,fundamental,Manha,Sim,Sim,Sim,Sim,2.5,78.3,12,9,2.7,72.1,97.3,49.7,0,7.4,7.0,8.4,6.6,7.35,Aprovado,teste
9974,15,F,media,medio,Tarde,Sim,Sim,Sim,Nao,2.3,80.2,4,0,0.2,77.8,100.0,58.3,0,6.5,7.3,7.9,8.1,7.45,Aprovado,teste
10011,16,F,media,medio,Tarde,Sim,Nao,Sim,Nao,4.9,64.2,29,16,0.8,39.2,92.5,73.6,1,5.1,6.3,5.1,5.4,5.48,Reprovado,teste
10014,14,F,baixa,fundamental,Noite,Nao,Sim,Sim,Sim,6.1,70.0,15,3,1.5,97.3,99.8,50.5,0,6.3,6.9,7.2,9.8,7.55,Aprovado,teste
10018,18,F,alta,fundamental,Noite,Nao,Sim,Sim,Sim,7.1,86.8,26,11,1.2,59.1,53.2,49.3,2,4.5,6.1,7.0,4.7,5.58,Reprovado,teste
10019,16,M,media,fundamental,Manha,Nao,Sim,Sim,Nao,3.2,86.6,0,6,0.9,77.9,69.3,71.4,0,8.3,7.2,7.2,8.1,7.7,Aprovado,teste
10020,17,F,baixa,medio,Tarde,Nao,Nao,Sim,Nao,5.9,40.0,12,12,1.7,64.1,74.8,44.7,0,5.3,8.1,8.4,5.7,6.87,Reprovado,teste
10025,15,M,media,medio,Tarde,Nao,Sim,Nao,Nao,2.5,72.3,10,4,1.9,82.1,79.7,59.2,2,9.5,8.6,7.7,8.8,8.65,Aprovado,teste
10031,16,M,baixa,medio,Tarde,Sim,Sim,Nao,Nao,3.2,79.9,12,13,2.0,89.9,82.6,77.0,1,8.6,6.6,8.6,7.9,7.92,Aprovado,teste
10038,16,M,baixa,superior,Noite,Nao,Sim,Sim,Nao,2.9,95.9,11,7,2.7,66.7,74.8,67.2,1,7.8,7.6,5.4,7.1,6.98,Aprovado,teste
10039,13,F,media,fundamental,Manha,Nao,Sim,Sim,Nao,0.9,89.3,0,3,2.1,76.2,100.0,62.9,0,7.7,8.1,5.8,8.1,7.43,Aprovado,teste
10053,16,F,media,superior,Manha,Sim,Sim,Sim,Nao,4.7,63.3,14,8,0.9,56.7,55.5,34.9,2,6.2,5.2,5.1,6.9,5.85,Reprovado,teste
10056,15,F,baixa,superior,Manha,Nao,Sim,Sim,Nao,2.5,86.5,13,10,2.0,85.2,89.6,77.3,0,9.9,7.9,8.2,9.3,8.82,Aprovado,teste
10060,17,M,alta,fundamental,Tarde,Nao,Sim,Nao,Nao,4.7,81.5,25,5,1.3,63.0,70.7,59.2,1,3.7,4.7,4.0,7.4,4.95,Reprovado,teste
10081,14,M,baixa,fundamental,Noite,Nao,Sim,Sim,Nao,4.2,83.6,7,4,2.3,100.0,100.0,56.4,0,8.3,9.4,6.4,8.6,8.18,Aprovado,teste
10082,14,F,media,fundamental,Tarde,Nao,Sim,Sim,Sim,2.2,94.7,9,3,3.6,89.0,87.2,55.2,1,6.8,5.1,8.6,7.4,6.98,Reprovado,teste
10093,15,M,baixa,medio,Tarde,Nao,Sim,Sim,Nao,4.7,83.6,8,0,3.2,72.5,93.4,76.4,0,7.3,8.5,9.2,8.0,8.25,Aprovado,teste
10099,15,M,baixa,fundamental,Tarde,Nao,Nao,Sim,Sim,6.3,100.0,4,4,2.0,100.0,78.2,66.5,0,7.6,6.0,5.9,10.0,7.38,Reprovado,teste
10103,18,M,media,medio,Tarde,Sim,Sim,Sim,Sim,5.5,87.4,15,11,1.5,74.6,58.3,64.4,1,6.1,7.2,6.8,6.1,6.55,Reprovado,teste
10104,15,M,media,medio,Noite,Nao,Sim,Nao,Sim,5.1,66.0,14,9,1.6,45.7,39.7,47.1,1,6.6,3.8,4.8,8.4,5.9,Reprovado,teste
10107,15,F,alta,fundamental,Tarde,Nao,Sim,Sim,Nao,5.0,66.1,9,7,3.4,72.2,82.7,72.4,0,7.0,7.5,6.5,8.7,7.42,Reprovado,teste
10113,16,F,baixa,medio,Noite,Sim,Nao,Nao,Sim,6.2,90.1,7,2,1.8,86.4,97.3,94.0,0,6.9,8.2,7.0,6.4,7.12,Aprovado,teste
10124,13,F,media,superior,Manha,Sim,Sim,Sim,Nao,2.1,74.3,11,12,2.1,80.0,90.1,57.2,0,7.0,8.2,7.1,8.3,7.65,Aprovado,teste
10125,15,F,alta,superior,Manha,Nao,Sim,Sim,Nao,2.3,82.3,7,10,1.2,100.0,85.3,64.8,0,6.8,7.6,7.6,9.9,7.98,Aprovado,teste
10130,16,M,baixa,medio,Manha,Nao,Sim,Sim,Sim,6.3,72.6,12,6,1.2,71.6,75.9,48.0,0,9.4,7.1,8.8,8.2,8.38,Aprovado,teste
10132,16,F,baixa,medio,Tarde,Sim,Nao,Nao,Sim,4.6,87.7,12,6,1.4,79.0,85.9,64.3,0,6.6,7.0,5.3,8.6,6.88,Aprovado,teste
10136,14,F,baixa,fundamental,Tarde,Nao,Sim,Sim,Sim,4.4,77.1,16,3,2.5,87.2,77.7,75.6,0,6.0,8.7,8.2,8.3,7.8,Aprovado,teste
10140,14,F,alta,fundamental,Tarde,Nao,Sim,Sim,Nao,3.0,87.4,7,8,2.3,72.5,83.1,76.3,0,7.6,8.3,7.2,8.0,7.78,Aprovado,teste
10149,16,M,baixa,superior,Manha,Nao,Sim,Sim,Sim,5.5,100.0,7,4,2.7,76.6,88.6,66.9,0,7.7,8.1,7.5,6.7,7.5,Aprovado,teste
10159,16,F,media,fundamental,Tarde,Nao,Sim,Nao,Nao,0.2,83.6,21,5,1.7,77.7,84.2,57.5,0,7.8,6.5,6.8,7.1,7.05,Aprovado,teste
10160,17,M,alta,fundamental,Noite,Nao,Sim,Sim,Nao,9.8,59.5,34,4,2.2,45.1,57.6,34.3,2,4.7,6.0,4.3,5.3,5.08,Reprovado,teste
10163,15,F,baixa,fundamental,Noite,Sim,Sim,Sim,Sim,0.2,80.1,20,1,2.6,73.5,78.6,58.4,0,7.5,7.4,8.5,8.9,8.07,Aprovado,teste
10170,14,F,media,medio,Manha,Nao,Nao,Sim,Nao,0.2,80.4,12,4,1.8,82.4,80.8,76.6,1,8.4,6.6,8.5,7.5,7.75,Aprovado,teste
10175,15,F,baixa,fundamental,Tarde,Nao,Sim,Nao,Nao,2.0,83.9,13,14,1.9,96.0,96.3,59.5,0,7.6,8.6,6.9,7.9,7.75,Aprovado,teste
10176,16,F,baixa,fundamental,Tarde,Sim,Nao,Nao,Nao,3.7,77.6,30,9,0.6,58.8,62.6,18.3,1,5.9,5.7,3.3,4.5,4.85,Reprovado,teste
10184,16,F,media,fundamental,Manha,Nao,Sim,Nao,Nao,4.8,84.0,11,7,0.9,82.3,91.8,72.8,0,7.1,7.3,8.4,5.4,7.05,Aprovado,teste
10189,15,F,baixa,superior,Tarde,Nao,Nao,Nao,Nao,5.5,90.7,11,0,2.4,84.1,100.0,66.1,1,6.1,7.4,7.7,7.8,7.25,Aprovado,teste
10197,16,M,baixa,medio,Tarde,Nao,Sim,Sim,Nao,2.4,77.0,3,3,2.1,95.2,97.8,96.9,0,5.3,7.7,6.8,8.4,7.05,Reprovado,teste
10199,16,F,baixa,medio,Noite,Nao,Sim,Nao,Nao,3.9,89.4,0,3,1.5,73.9,69.4,72.0,0,7.0,8.1,8.9,7.1,7.78,Aprovado,teste
10215,16,F,alta,fundamental,Manha,Sim,Nao,Nao,Nao,2.8,77.7,19,11,1.1,61.4,45.5,71.0,3,4.6,,5.4,6.9,5.78,Reprovado,teste
10224,17,F,media,medio,Noite,Nao,Sim,Sim,Sim,6.9,90.7,24,18,2.3,45.9,,39.2,0,6.0,6.1,4.3,6.0,5.6,Reprovado,teste
10225,16,F,baixa,fundamental,Tarde,Nao,Nao,Sim,Nao,0.8,52.3,32,16,1.3,33.9,70.6,52.4,0,2.9,5.5,3.5,5.3,4.3,Reprovado,teste
