id_aluno,idade,sexo,renda_familiar,escolaridade_mae,turno,trabalha,acesso_internet,computador_casa,transporte_escolar,distancia_escola_km,frequencia_percent,faltas,atrasos,horas_estudo_dia,participacao_aulas,atividades_entregues_percent,apoio_familiar,reprovacoes_anteriores,nota_matematica,nota_portugues,nota_ciencias,nota_humanas,media,situacao_final,split_sugerido
10180,17,M,baixa,medio,Manha,Nao,Sim,Sim,Sim,6.5,66.9,11,12,1.7,65.7,64.7,72.2,1,,6.7,5.6,5.8,6.15,Aprovado,treino
10181,18,M,media,medio,Noite,Nao,Nao,Nao,Sim,6.0,69.5,12,10,0.6,56.2,64.0,66.0,3,5.1,5.0,6.3,3.8,5.05,Reprovado,treino
10182,15,M,alta,medio,Tarde,Nao,Sim,Sim,Nao,1.3,70.9,4,5,1.2,74.8,73.6,86.4,0,8.1,7.0,6.0,6.8,6.98,Aprovado,treino
10183,16,M,baixa,fundamental,Tarde,Nao,Nao,Sim,Nao,2.7,92.1,5,0,3.0,85.9,82.5,39.3,0,8.4,8.5,6.3,6.7,7.48,Aprovado,treino
10185,16,M,baixa,medio,Manha,Nao,Nao,Nao,Nao,0.2,81.4,4,3,2.1,77.0,80.3,100.0,0,6.1,8.0,5.3,8.7,7.02,Aprovado,treino
10186,16,F,media,medio,Manha,Sim,Sim,Nao,Sim,7.0,82.0,4,10,4.2,94.0,75.9,76.1,1,8.2,8.0,6.4,7.6,7.55,Reprovado,treino
10187,15,F,media,medio,Manha,Nao,Nao,Nao,Sim,3.8,88.6,5,14,1.8,92.4,88.9,53.2,0,6.9,8.1,6.8,6.8,7.15,Aprovado,treino
10188,17,F,alta,fundamental,Manha,Nao,Sim,Nao,Nao,1.8,88.1,6,11,0.9,81.4,93.0,59.6,0,8.9,7.1,5.0,6.2,6.8,Aprovado,treino
10190,16,M,media,fundamental,Manha,Nao,Sim,Sim,Sim,3.4,87.1,4,7,2.7,89.4,86.3,72.6,0,5.3,6.4,7.1,7.4,6.55,Reprovado,treino
10191,17,M,media,medio,Manha,Nao,Sim,Nao,Sim,6.0,75.1,20,6,1.5,60.1,79.0,31.1,2,5.2,4.4,4.8,5.1,4.88,Reprovado,treino
10192,14,F,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,3.4,91.8,16,15,2.4,79.1,81.6,79.2,0,8.4,8.6,7.5,9.0,8.38,Reprovado,treino
10193,16,F,alta,medio,Noite,Nao,Sim,Nao,Nao,4.4,95.1,10,12,2.0,100.0,88.4,93.1,0,7.5,6.8,7.1,6.1,6.88,Aprovado,treino
10194,15,F,media,superior,Manha,Nao,Nao,Sim,Sim,3.7,86.3,5,7,1.8,77.2,78.4,62.5,0,8.6,7.3,8.0,6.6,7.62,Aprovado,treino
10195,14,F,media,medio,Tarde,Nao,Sim,Sim,Sim,0.8,84.1,7,5,1.5,88.4,93.7,66.8,0,7.2,8.4,7.5,7.9,7.75,Aprovado,treino
10196,15,M,baixa,medio,Manha,Nao,Sim,Sim,Nao,2.0,90.7,23,14,1.5,80.3,66.9,41.3,1,5.6,5.6,3.9,7.2,5.58,Reprovado,validacao
10198,16,F,baixa,medio,Manha,Sim,Sim,Sim,Nao,3.5,46.7,13,11,3.3,72.2,93.0,29.0,1,4.4,4.4,2.5,6.5,4.45,Reprovado,treino
10200,16,M,media,fundamental,Manha,Nao,Sim,Nao,Nao,4.9,63.0,20,17,,32.3,98.2,42.6,0,5.1,6.6,4.5,4.6,5.2,Reprovado,treino
10201,18,M,baixa,superior,Manha,Sim,Sim,Sim,Nao,3.4,65.9,11,6,1.2,56.4,63.4,15.7,1,5.5,5.2,5.0,5.5,5.3,Reprovado,treino
10202,15,M,baixa,medio,Manha,Nao,Nao,Nao,Nao,5.0,60.7,13,6,0.6,64.6,53.6,31.4,2,7.5,4.2,6.4,6.1,6.05,Reprovado,validacao
10203,17,F,baixa,superior,Noite,Nao,Sim,Nao,Nao,4.3,82.7,7,5,3.7,62.9,80.9,83.3,3,8.6,5.4,7.6,7.4,7.25,Aprovado,treino
10204,16,M,baixa,medio,Manha,Sim,Sim,Sim,Sim,3.4,81.6,11,6,1.4,88.8,81.7,69.2,0,9.2,6.9,9.7,9.3,8.78,Aprovado,treino
10205,14,F,baixa,medio,Tarde,Nao,Sim,Nao,Nao,4.1,86.4,14,25,1.1,66.7,22.7,41.6,2,3.8,6.0,5.1,5.4,5.08,Reprovado,treino
10206,17,M,baixa,medio,Noite,Nao,Sim,Sim,Sim,2.8,90.9,11,6,3.5,91.7,85.3,62.3,1,6.6,9.0,9.3,5.3,7.55,Reprovado,treino
10207,18,F,media,superior,Noite,Nao,Sim,Sim,Nao,3.0,93.0,2,8,2.6,89.6,88.2,71.5,0,9.1,8.5,7.9,7.6,8.28,Aprovado,treino
10208,15,M,baixa,medio,Noite,Nao,Sim,Nao,Nao,3.6,94.3,14,2,1.7,73.8,85.2,68.9,1,7.7,7.0,9.3,7.9,7.98,Aprovado,treino
10209,15,F,baixa,medio,Manha,Nao,Sim,Nao,Sim,5.6,87.1,9,0,2.9,81.2,74.3,67.5,0,7.1,6.4,6.9,7.5,6.98,Aprovado,treino
10210,16,M,media,fundamental,Tarde,Sim,Sim,Sim,Nao,2.7,80.4,14,1,0.7,74.0,92.1,54.6,0,8.9,5.7,6.9,9.4,7.72,Reprovado,validacao
10211,14,F,baixa,medio,Tarde,Nao,Sim,Sim,Sim,1.7,82.9,4,7,2.3,74.2,77.9,55.6,0,8.3,9.5,8.1,8.5,8.6,Aprovado,treino
10212,14,M,baixa,fundamental,Tarde,Nao,Sim,Sim,Sim,4.8,83.2,0,5,0.7,85.7,93.6,89.4,1,6.4,8.5,5.8,8.2,7.22,Aprovado,treino
10213,17,F,alta,fundamental,Tarde,Sim,Sim,Sim,Nao,0.4,74.6,2,7,4.5,57.5,85.7,80.8,0,8.2,8.3,8.4,5.3,7.55,Aprovado,treino
10214,16,M,baixa,fundamental,Tarde,Sim,Sim,Nao,Sim,0.3,75.7,8,6,3.3,77.6,81.3,61.7,2,6.9,6.8,10.0,8.2,7.98,Aprovado,treino
10216,19,M,alta,medio,Tarde,Nao,Nao,Sim,Sim,5.3,80.4,5,3,2.0,64.2,87.8,68.0,0,8.8,9.7,5.9,8.0,8.1,Aprovado,treino
10217,19,M,alta,medio,Tarde,Sim,Sim,Sim,Sim,7.5,83.8,29,12,0.5,60.2,34.5,57.8,0,4.2,7.5,5.0,5.3,5.5,Reprovado,treino
10218,16,F,media,fundamental,Noite,Nao,Sim,Sim,Nao,1.9,85.9,6,0,2.4,81.9,71.0,87.4,1,7.1,8.8,6.0,7.3,7.3,Aprovado,treino
10219,15,F,media,medio,Tarde,Nao,Sim,Nao,Sim,4.2,80.8,5,0,2.1,71.2,96.9,62.9,1,5.4,9.9,8.7,8.9,8.22,Aprovado,treino
10220,15,F,baixa,superior,Noite,Sim,Sim,Nao,Sim,8.5,74.2,20,13,1.1,65.0,80.4,41.5,0,5.0,4.6,7.2,3.0,4.95,Reprovado,treino
10221,17,F,baixa,medio,Noite,Nao,Sim,Nao,Nao,4.2,86.3,21,12,1.4,61.6,96.3,50.6,1,3.4,6.8,5.3,4.0,4.88,Reprovado,treino
10222,18,M,media,fundamental,Manha,Nao,Sim,Nao,Nao,1.3,81.3,15,8,0.9,47.0,100.0,52.3,0,8.0,5.0,4.2,3.4,5.15,Reprovado,treino
10223,18,F,media,medio,Manha,Nao,Nao,Sim,Nao,3.8,43.0,11,4,2.4,97.3,49.5,77.7,1,5.1,4.8,4.2,5.3,4.85,Reprovado,treino
10226,17,F,baixa,medio,Manha,Nao,Nao,Nao,Nao,3.3,48.4,14,10,2.6,50.2,78.5,55.7,1,5.5,3.8,6.0,4.4,4.93,Reprovado,treino
10227,18,F,media,superior,Tarde,Sim,Sim,Sim,Sim,4.3,49.4,16,3,0.4,36.8,53.9,86.1,0,5.5,6.4,7.7,8.0,6.9,Reprovado,validacao
10228,15,M,media,medio,Tarde,Sim,Sim,Nao,Sim,2.6,86.7,5,5,3.3,93.4,94.3,65.1,1,5.9,9.5,6.8,7.8,7.5,Aprovado,treino
10230,15,M,baixa,medio,Noite,Nao,Sim,Sim,Nao,5.2,75.8,12,2,2.0,100.0,83.1,81.5,0,8.9,7.6,7.1,8.8,8.1,Aprovado,treino
10231,15,M,media,fundamental,Manha,Nao,Sim,Sim,Nao,3.1,75.2,12,0,,84.4,83.3,66.5,0,6.6,7.1,8.4,7.3,7.35,Aprovado,treino
10232,15,F,media,medio,Tarde,Sim,Sim,Nao,Sim,1.5,82.7,23,9,0.7,53.1,46.6,59.4,0,4.2,5.7,5.0,3.9,4.7,Reprovado,treino
10233,18,M,baixa,superior,Noite,Nao,Sim,Nao,Sim,3.5,100.0,1,9,2.9,79.7,72.3,68.6,1,5.8,7.6,9.6,6.8,7.45,Aprovado,treino
10234,16,M,media,fundamental,Noite,Nao,Sim,Nao,Nao,4.4,80.3,0,6,2.2,82.5,81.0,57.2,0,7.9,8.5,7.7,9.1,8.3,Aprovado,treino
10235,16,M,baixa,fundamental,Manha,Nao,Sim,Nao,Nao,2.5,60.1,10,5,1.0,51.8,64.5,62.5,1,3.4,6.3,4.1,4.8,4.65,Aprovado,treino
10236,15,F,media,medio,Manha,Nao,Nao,Sim,Nao,2.9,92.4,2,9,2.4,61.0,68.2,41.6,0,8.9,7.0,10.0,8.0,8.48,Aprovado,treino
10238,15,F,baixa,superior,Manha,Nao,Sim,Nao,Sim,2.7,,5,10,1.9,98.4,87.5,96.8,1,7.5,7.7,7.7,8.5,7.85,Aprovado,treino
10239,15,M,baixa,medio,Manha,Nao,Sim,Nao,Nao,0.9,74.7,1,0,2.2,79.8,81.4,79.3,0,7.7,9.4,5.5,7.7,7.58,Aprovado,treino
10240,16,F,media,medio,Tarde,Nao,Sim,Nao,Nao,2.9,65.2,11,3,2.4,90.5,95.1,33.8,2,6.1,8.2,8.1,7.1,7.38,Aprovado,treino
10241,15,F,media,fundamental,Manha,Sim,Sim,Nao,Sim,3.5,84.4,3,11,2.9,69.6,80.2,65.8,0,7.6,8.7,5.8,7.0,7.28,Aprovado,treino
10243,17,F,media,medio,Manha,Nao,Sim,Sim,Sim,3.4,78.2,8,9,1.4,92.5,97.7,84.6,0,6.9,6.6,9.1,7.3,7.48,Aprovado,treino
10244,15,F,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,7.0,93.5,12,7,1.2,93.0,79.4,73.5,1,9.1,6.7,8.2,10.0,8.5,Aprovado,treino
10246,15,F,media,medio,Tarde,Sim,Sim,Sim,Sim,5.3,68.3,10,18,1.1,68.2,100.0,24.2,0,6.8,5.1,4.3,6.8,5.75,Reprovado,treino
10247,15,F,media,superior,Tarde,Nao,Sim,Sim,Nao,0.2,79.4,11,4,2.7,96.3,80.8,77.7,0,8.8,7.4,5.8,8.9,7.73,Aprovado,treino
10248,15,F,baixa,superior,Tarde,Nao,Sim,Sim,Sim,5.2,84.9,7,12,2.5,58.6,88.2,70.8,0,7.7,9.2,8.8,8.4,8.52,Aprovado,treino
10249,14,M,baixa,medio,Manha,Nao,Sim,Nao,Nao,0.2,88.7,12,5,2.8,94.5,85.8,69.3,0,7.5,7.3,10.0,7.4,8.05,Aprovado,treino
10250,15,M,baixa,medio,Tarde,Nao,Nao,Sim,Nao,1.8,60.2,17,13,0.0,54.7,64.2,54.6,1,4.6,4.8,5.4,4.8,4.9,Reprovado,treino
10252,18,M,media,fundamental,Tarde,Sim,Sim,Sim,Sim,4.4,61.6,28,14,2.4,63.7,55.2,38.3,0,4.6,6.2,6.0,5.9,5.68,Reprovado,validacao
10254,16,M,media,medio,Tarde,Sim,Sim,Nao,Nao,3.2,82.4,0,0,2.9,88.3,93.2,80.5,0,7.2,6.6,8.5,9.4,7.93,Aprovado,validacao
10255,17,M,baixa,fundamental,Manha,Nao,Nao,Nao,Nao,3.4,50.3,8,9,1.4,55.6,78.6,64.5,0,7.2,4.2,4.3,5.5,5.3,Reprovado,treino
10256,16,M,baixa,superior,Noite,Nao,Sim,Nao,Sim,6.5,96.7,3,4,2.8,96.0,76.0,71.7,2,7.3,5.4,6.8,9.5,7.25,Aprovado,treino
10257,15,M,baixa,medio,Tarde,Sim,Nao,Nao,Sim,4.3,55.5,25,15,2.3,41.1,52.3,62.7,0,5.0,3.5,5.4,4.8,4.68,Reprovado,validacao
10258,17,F,baixa,superior,Tarde,Nao,Sim,Nao,Nao,0.2,87.5,7,0,2.0,86.0,87.6,,1,6.2,7.2,7.9,6.8,7.02,Aprovado,validacao
10259,14,F,media,medio,Tarde,Nao,Sim,Nao,Sim,2.7,89.0,14,6,3.1,96.4,74.4,64.3,1,6.7,6.7,7.1,8.3,7.2,Aprovado,treino
10261,16,F,media,fundamental,Manha,Nao,Sim,Nao,Sim,6.7,58.5,23,15,1.0,66.4,55.9,42.5,2,5.4,6.7,6.2,7.3,6.4,Reprovado,treino
10262,18,M,baixa,superior,Tarde,Nao,Sim,Sim,Sim,4.5,52.9,24,9,1.2,64.3,90.1,48.0,0,5.8,7.1,5.7,3.2,5.45,Reprovado,validacao
10263,17,M,media,medio,Tarde,Sim,Sim,Sim,Nao,3.4,87.6,11,0,2.3,88.6,94.3,54.7,0,7.5,8.6,7.7,7.3,7.78,Reprovado,treino
10264,16,M,baixa,medio,Noite,Nao,Sim,Nao,Sim,4.0,100.0,10,5,1.6,67.4,89.7,43.1,0,7.5,7.7,5.4,8.6,7.3,Aprovado,validacao
10265,17,M,media,medio,Tarde,Nao,Sim,Sim,Sim,5.9,94.5,7,6,2.8,92.5,95.9,35.3,0,7.0,8.0,8.9,8.1,8.0,Aprovado,treino
10268,15,F,alta,medio,Manha,Nao,Nao,Sim,Nao,3.5,90.8,11,6,2.3,68.8,72.4,48.0,0,7.3,7.2,8.4,9.2,8.02,Aprovado,validacao
10269,16,F,baixa,fundamental,Tarde,Sim,Sim,Sim,Nao,0.3,70.6,6,9,0.1,72.0,69.6,55.4,2,4.9,7.1,7.1,4.4,5.88,Reprovado,treino
10271,16,F,media,medio,Manha,Nao,Sim,Sim,Sim,6.1,75.0,19,19,0.0,53.4,72.0,41.2,1,4.9,4.3,4.4,4.7,4.58,Reprovado,treino
10272,15,F,media,fundamental,Manha,Nao,Sim,Nao,Sim,8.7,85.0,10,12,0.0,57.5,74.1,51.3,1,3.5,6.2,6.1,4.3,5.02,Reprovado,treino
10273,16,F,media,superior,Tarde,Nao,Nao,Sim,Nao,5.8,80.7,5,13,3.0,75.6,89.5,68.5,0,6.7,8.2,7.0,7.4,7.32,Aprovado,treino
10274,16,F,media,superior,Noite,Nao,Nao,Sim,Nao,0.2,82.4,11,4,3.8,85.3,78.6,73.3,0,6.4,8.1,7.7,8.1,7.57,Aprovado,treino
10275,16,F,media,medio,Manha,Nao,Sim,Nao,Sim,0.8,90.4,13,11,3.1,63.4,78.3,80.9,0,9.9,5.4,6.9,7.2,7.35,Aprovado,validacao
10276,15,M,baixa,fundamental,Tarde,Nao,Sim,Sim,Sim,4.9,81.4,13,0,4.0,69.5,66.9,100.0,0,6.8,6.5,8.4,6.8,7.13,Aprovado,treino
10278,15,M,media,medio,Manha,Sim,Sim,Nao,Nao,3.3,80.0,9,7,2.3,87.7,88.2,60.3,0,5.6,6.7,8.0,7.2,6.88,Aprovado,treino
10279,16,F,baixa,medio,Tarde,Nao,Nao,Sim,Nao,3.1,94.2,6,9,1.4,72.0,79.8,60.7,0,6.2,7.9,7.1,8.4,7.4,Aprovado,treino
10280,16,M,baixa,medio,Noite,Nao,Sim,Sim,Nao,2.3,70.6,6,6,1.5,64.2,66.8,61.7,1,4.1,6.9,4.8,5.4,5.3,Reprovado,treino
10281,17,M,baixa,superior,Manha,Nao,Sim,Nao,Sim,5.7,72.7,18,5,1.8,77.5,48.6,24.7,0,5.2,6.2,6.1,4.9,5.6,Reprovado,treino
10282,15,M,media,fundamental,Tarde,Sim,Sim,Nao,Nao,0.3,63.6,20,15,1.8,62.9,49.2,92.8,1,4.3,5.5,4.1,4.6,4.62,Reprovado,treino
10283,16,M,media,superior,Manha,Nao,Sim,Sim,Sim,4.9,78.0,9,0,1.3,71.8,83.1,58.5,1,8.0,6.4,7.0,7.2,7.15,Aprovado,treino
10284,15,M,baixa,superior,Tarde,Sim,Sim,Nao,Nao,1.7,57.5,8,6,0.0,47.0,29.0,36.9,1,5.5,6.0,5.7,4.4,5.4,Reprovado,treino
10285,13,F,baixa,superior,Manha,Nao,Nao,Nao,Nao,3.3,82.5,22,4,1.7,80.1,73.3,70.8,1,7.4,7.7,9.2,6.7,7.75,Aprovado,treino
10286,16,F,baixa,medio,Manha,Nao,Sim,Sim,Sim,5.1,96.4,8,6,2.5,85.4,95.8,64.3,0,7.9,8.5,7.4,9.6,8.35,Aprovado,treino
10287,18,M,alta,medio,Tarde,Nao,Nao,Sim,Nao,0.5,69.3,24,0,0.9,47.1,90.2,94.6,1,7.6,6.2,4.8,4.7,5.82,Reprovado,treino
10289,15,F,baixa,medio,Manha,Nao,Nao,Nao,Nao,3.3,91.4,4,9,2.6,86.0,100.0,53.7,0,5.4,7.6,6.1,7.9,6.75,Aprovado,treino
10290,16,M,baixa,fundamental,Tarde,Nao,Sim,Sim,Sim,7.5,89.2,9,0,1.4,78.2,69.1,72.3,0,7.2,6.4,8.2,7.3,7.28,Aprovado,treino
10291,15,F,baixa,medio,Noite,Nao,Sim,Nao,Sim,3.3,81.0,0,8,2.8,67.8,80.9,89.9,0,9.8,7.3,7.6,7.1,7.95,Aprovado,treino
10292,19,M,media,superior,Tarde,Nao,Sim,Sim,Sim,6.3,50.4,18,7,0.7,35.2,61.6,27.0,1,4.9,5.5,5.7,6.8,5.72,Reprovado,treino
10293,16,F,baixa,fundamental,Tarde,Nao,Sim,Sim,Sim,1.8,90.7,24,10,1.1,64.0,58.3,48.5,2,6.2,8.5,4.8,6.8,6.58,Reprovado,treino
10294,17,F,media,fundamental,Tarde,Nao,Nao,Sim,Sim,5.1,94.8,18,14,4.0,80.0,73.9,97.1,0,7.4,6.6,6.9,9.3,7.55,Aprovado,treino
10296,16,F,media,medio,Manha,Nao,Sim,Nao,Sim,5.8,68.3,1,9,1.5,68.9,41.4,41.3,2,6.2,4.6,3.6,8.1,5.62,Reprovado,validacao
10298,13,M,baixa,fundamental,Tarde,Nao,Sim,Nao,Sim,3.8,68.1,5,2,2.7,71.4,90.2,60.9,0,8.5,8.3,5.4,8.0,7.55,Aprovado,treino
10299,16,F,media,medio,Manha,Nao,Nao,Sim,Sim,5.2,,9,7,3.3,74.4,79.4,75.4,0,8.6,7.4,7.0,9.0,8.0,Aprovado,treino
10300,17,F,alta,fundamental,Tarde,Sim,Sim,Sim,Nao,0.2,76.6,22,11,0.7,90.1,90.9,50.2,2,6.8,4.4,5.6,3.8,5.15,Aprovado,treino
10301,14,M,baixa,medio,Tarde,Nao,Nao,Sim,Sim,4.9,78.5,12,6,2.6,73.6,78.2,63.7,0,6.7,7.0,7.7,8.1,7.38,Aprovado,treino
10302,13,F,media,medio,Manha,Nao,Sim,Sim,Sim,4.7,76.8,9,1,3.0,96.2,82.3,78.2,0,5.5,6.0,7.3,9.5,7.08,Aprovado,treino
10306,16,F,media,medio,Manha,Nao,Sim,Nao,Sim,6.9,75.3,16,5,2.3,92.5,57.5,61.2,0,5.9,7.6,6.6,8.9,7.25,Aprovado,treino
10307,16,F,media,medio,Tarde,Nao,Nao,Sim,Nao,0.5,74.8,2,9,2.4,92.5,80.7,43.5,0,7.0,6.6,8.3,7.3,7.3,Aprovado,validacao
10308,16,M,media,medio,Noite,Nao,Sim,Sim,Sim,4.4,94.0,5,0,1.9,81.7,89.4,51.4,0,7.9,8.5,7.9,7.6,7.98,Aprovado,treino
10309,17,M,media,medio,Tarde,Nao,Sim,Sim,Nao,6.7,49.8,11,0,1.5,52.0,65.6,19.6,0,7.2,4.8,4.4,5.8,5.55,Reprovado,treino
10311,16,M,media,fundamental,Tarde,Nao,Sim,Sim,Nao,4.5,98.7,8,4,3.5,92.3,100.0,81.7,1,5.1,8.1,6.6,8.4,7.05,Aprovado,treino
10312,14,M,baixa,medio,Manha,Nao,Sim,Nao,Nao,5.1,78.9,11,2,1.0,76.6,79.8,51.0,0,6.7,7.4,7.2,7.3,7.15,Aprovado,treino
10313,16,M,media,medio,Manha,Nao,Nao,Nao,Nao,6.1,75.9,5,3,1.8,58.7,85.2,81.8,1,7.1,7.0,5.2,7.7,6.75,Aprovado,validacao
10314,17,M,media,fundamental,Tarde,Nao,Sim,Sim,Sim,4.9,74.0,26,9,1.3,72.2,44.2,34.3,1,6.2,5.7,3.6,5.5,5.25,Reprovado,treino
10315,16,F,media,superior,Tarde,Nao,Nao,Nao,Nao,3.1,59.3,14,6,1.9,43.4,26.3,47.4,0,6.0,9.4,6.3,5.6,6.82,Reprovado,treino
10316,16,F,baixa,fundamental,Noite,Sim,Sim,Sim,Sim,4.7,62.1,21,16,2.0,62.4,29.5,62.7,0,3.9,7.1,2.3,5.9,4.8,Reprovado,validacao
10317,14,M,media,medio,Tarde,Nao,Sim,Nao,Sim,4.5,82.7,9,0,3.2,90.1,84.8,70.5,0,7.1,7.0,6.7,8.6,7.35,Aprovado,treino
10318,16,M,baixa,medio,Tarde,Nao,Nao,Nao,Nao,3.5,87.4,8,2,2.9,68.7,77.5,76.5,0,5.4,8.6,6.7,6.7,6.85,Reprovado,treino
10319,14,F,media,fundamental,Noite,Nao,Sim,Nao,Sim,7.5,75.3,18,9,2.6,68.3,69.7,39.9,3,4.3,6.2,5.2,7.3,5.75,Reprovado,validacao
10320,17,M,baixa,medio,Manha,Nao,Sim,Sim,Nao,4.5,,15,8,0.8,80.0,86.6,52.1,0,8.4,5.8,6.7,8.0,7.22,Aprovado,treino
10321,16,M,alta,fundamental,Tarde,Sim,Sim,Sim,Sim,8.2,70.6,14,5,1.3,46.9,75.7,36.8,0,3.1,6.0,7.2,7.0,5.82,Reprovado,treino
10322,15,F,alta,fundamental,Noite,Nao,Sim,Nao,Sim,4.2,84.6,2,13,0.6,72.3,92.6,87.1,0,5.9,7.4,7.1,6.9,6.82,Reprovado,treino
10324,16,F,baixa,fundamental,Manha,Nao,Sim,Nao,Sim,5.8,92.5,12,7,3.4,80.0,91.2,83.9,1,6.9,8.1,7.0,8.0,7.5,Aprovado,treino
10325,17,M,baixa,medio,Noite,Nao,Sim,Sim,Nao,0.8,79.6,0,7,3.4,80.3,90.9,51.8,1,7.0,10.0,6.5,6.5,7.5,Aprovado,treino
10326,15,M,media,medio,Manha,Nao,Sim,Sim,Nao,4.2,91.6,6,9,2.8,71.8,90.8,84.8,0,7.7,9.0,7.2,6.0,7.48,Aprovado,treino
10327,14,M,baixa,medio,Manha,Nao,Sim,Nao,Nao,3.6,100.0,6,6,0.5,76.6,91.6,89.5,0,5.7,7.7,7.8,9.0,7.55,Aprovado,treino
10328,17,M,alta,fundamental,Tarde,Sim,Sim,Nao,Sim,2.7,80.2,10,15,3.1,72.7,85.4,66.3,0,6.0,5.1,7.4,8.1,6.65,Aprovado,treino
10330,16,F,media,superior,Manha,Sim,Sim,Nao,Sim,3.2,82.7,19,13,0.8,57.7,51.3,47.9,1,4.2,6.2,4.3,6.4,5.28,Reprovado,treino
10331,15,M,alta,superior,Manha,Nao,Nao,Sim,Nao,0.2,87.1,3,1,2.1,90.2,77.1,86.0,0,8.7,8.2,4.7,8.9,7.62,Aprovado,treino
10333,16,M,baixa,medio,Manha,Nao,Sim,Sim,Nao,3.4,86.1,4,4,2.6,74.1,88.1,70.9,1,8.7,6.4,8.1,7.2,7.6,Aprovado,treino
10334,17,M,alta,medio,Manha,Nao,Sim,Sim,Nao,3.0,87.7,12,4,1.8,71.5,100.0,60.2,1,7.9,9.8,8.8,9.5,9.0,Aprovado,treino
10335,15,M,baixa,medio,Tarde,Nao,Sim,Sim,Nao,1.0,91.5,2,6,1.9,85.9,92.0,57.8,0,7.6,5.7,7.8,7.4,7.12,Aprovado,treino
10336,16,F,media,medio,Noite,Nao,Sim,Sim,Sim,6.5,72.2,17,16,0.6,77.4,90.9,76.7,0,7.5,4.5,5.1,6.9,6.0,Reprovado,treino
10337,13,F,media,fundamental,Manha,Nao,Sim,Nao,Sim,2.6,76.7,0,0,2.4,91.2,89.3,63.2,0,6.3,8.8,6.8,7.2,7.28,Aprovado,treino
10338,16,F,baixa,fundamental,Tarde,Nao,Sim,Sim,Sim,7.5,64.9,6,8,1.2,63.6,72.6,50.4,1,4.4,5.0,3.2,7.2,4.95,Reprovado,validacao
10339,17,F,baixa,fundamental,Noite,Nao,Nao,Sim,Sim,0.2,88.5,15,1,,94.1,,61.1,1,8.3,6.3,6.8,7.2,7.15,Reprovado,validacao
10340,15,F,media,medio,Manha,Nao,Sim,Sim,Sim,8.0,62.2,15,11,2.6,48.0,98.7,45.0,3,4.3,6.2,3.2,5.3,4.75,Aprovado,treino
10341,16,F,media,fundamental,Noite,Sim,Nao,Sim,Nao,5.2,80.3,19,13,2.5,64.6,72.8,65.4,2,5.8,5.3,5.1,6.5,5.68,Reprovado,validacao
10342,16,M,media,fundamental,Tarde,Nao,Sim,Nao,Nao,5.8,67.3,17,19,,62.7,74.6,56.3,1,5.9,5.1,4.5,8.8,6.08,Reprovado,treino
10344,17,M,baixa,superior,Manha,Sim,Nao,Sim,Nao,6.7,89.9,40,10,2.3,58.9,71.0,77.1,0,5.1,6.0,4.4,5.6,5.28,Reprovado,treino
10345,16,F,media,medio,Tarde,Nao,Sim,Nao,Nao,1.6,87.1,0,7,2.4,78.5,75.9,61.5,0,6.7,7.4,5.5,7.8,6.85,Aprovado,treino
10346,18,M,baixa,medio,Manha,Nao,Sim,Sim,Nao,4.8,53.2,21,17,1.1,62.5,38.4,75.6,1,4.2,6.5,4.6,6.0,5.32,Reprovado,treino
10347,15,M,media,fundamental,Noite,Nao,Nao,Sim,Sim,0.7,75.7,3,5,1.0,76.9,84.0,69.2,0,9.6,6.8,7.7,8.5,8.15,Aprovado,treino
10348,15,M,media,medio,Manha,Nao,Sim,Sim,Nao,4.4,89.6,5,9,3.1,64.6,96.7,90.4,0,7.4,8.0,6.3,7.0,7.18,Aprovado,validacao
10349,15,M,alta,medio,Manha,Nao,Sim,Sim,Nao,1.8,100.0,8,2,1.7,76.5,78.2,81.6,0,7.7,6.3,7.5,6.4,6.98,Aprovado,treino
10350,16,M,alta,fundamental,Tarde,Nao,Sim,Sim,Nao,2.8,50.2,6,0,0.5,61.5,67.3,36.0,0,5.6,6.0,4.9,3.7,5.05,Reprovado,treino
10351,17,F,media,fundamental,Manha,Nao,Sim,Sim,Sim,3.0,74.8,3,6,3.2,71.4,81.1,67.6,2,8.0,8.7,4.0,7.4,7.02,Aprovado,treino
10352,18,M,media,medio,Manha,Sim,Sim,Sim,Nao,2.9,98.0,5,6,1.5,96.7,86.7,68.1,1,8.7,8.7,8.0,7.9,8.32,Aprovado,treino
10354,16,M,baixa,fundamental,Manha,Sim,Sim,Sim,Sim,9.1,77.9,15,10,0.5,73.0,42.0,58.9,1,3.7,4.8,4.1,6.9,4.88,Reprovado,treino
10355,18,M,media,medio,Manha,Nao,Sim,Nao,Nao,2.6,81.7,4,1,1.9,89.3,85.5,63.5,0,5.9,7.6,7.0,7.3,6.95,Aprovado,treino
10356,16,F,baixa,medio,Manha,Nao,Nao,Nao,Nao,4.0,74.6,35,7,0.8,70.3,44.5,75.5,3,5.7,5.5,5.4,6.5,5.78,Reprovado,validacao
10357,16,M,baixa,medio,Manha,Nao,Sim,Sim,Nao,2.6,80.0,5,2,1.8,100.0,70.9,72.9,1,5.8,4.5,7.1,6.9,6.07,Reprovado,treino
